Date,BTC_USD,MSTR,MTPLF_USD,RSI,Signal
2020-07-02,9230.6729985908,11.7349996566772,0.678754067875407,48.620662344142765,NA
2020-07-06,9087.40731258216,11.9750003814697,0.67906976744186,45.55098986657938,NA
2020-07-07,9342.37649262668,11.8090000152588,0.716079233702223,51.42837306626447,NA
2020-07-08,9253.63098024233,11.8219995498657,0.707700903249837,49.42844505121632,NA
2020-07-09,9432.17251582794,11.7370004653931,0.699170317889438,53.35819131308958,NA
2020-07-10,9235.71630206424,11.7659997940063,0.683712653367051,48.859194433887325,NA
2020-07-13,9297.47963587266,11.5790004730225,0.708822980787167,50.27860343233553,NA
2020-07-14,9240.76251972468,11.6660003662109,0.699626865671642,48.93543180836726,NA
2020-07-15,9247.06069596381,12.0450000762939,0.701459034792368,49.09804960699638,NA
2020-07-16,9203.3714351797,11.8459997177124,0.681924334423167,47.9571527710842,NA
2020-07-17,9136.48337636398,11.8339996337891,0.672520082196899,46.187589828863814,NA
2020-07-20,9202.61583950011,12.0509996414185,0.680906631844044,48.221865533818935,NA
2020-07-21,9163.15965457692,12.1040000915527,0.664669537539787,47.07837157086739,NA
2020-07-22,9384.37975190327,12.121000289917,0.653106922933383,53.70667545606941,NA
2020-07-27,9925.75139747635,11.7659997940063,0.645835311995441,65.19519419489818,NA
2020-07-28,10962.2584812074,11.7810001373291,0.628391888031991,76.97623144704521,EXIT
2020-07-29,10904.916526919,12.2740001678467,0.609175709118599,75.45458124991673,EXIT
2020-07-30,11093.6122404424,12.2150001525879,0.599714421703951,77.06151212265115,EXIT
2020-07-31,11116.3071636853,12.3920001983643,0.567214974475326,77.25438704343644,EXIT
2020-08-03,11066.3062405903,12.3660001754761,0.593723494486853,75.74330101203047,EXIT
2020-08-04,11230.9077627493,12.3319997787476,0.632851610465665,77.3162729031077,EXIT
2020-08-05,11181.9175080349,12.3950004577637,0.625948406676783,75.74197675737358,EXIT
2020-08-06,11719.2635239515,12.335000038147,0.625473843821077,80.44522030616189,EXIT
2020-08-07,11768.12774224,12.33899974823,0.613670694864048,80.80959467015953,EXIT
2020-08-11,11862.9380127026,13.4890003204346,0.619369369369369,81.52877802503893,EXIT
2020-08-12,11398.6710608966,13.7040004730225,0.627047262517548,68.07510502704525,NA
2020-08-13,11579.8679516021,13.6999998092651,0.636168023201422,70.14574158113226,EXIT
2020-08-14,11817.1640388034,14.6630001068115,0.610385951732557,72.64776694049542,EXIT
2020-08-17,11901.7764883025,14.3839998245239,0.62281777861659,73.50057299861062,EXIT
2020-08-18,12272.4658081604,14.3140001296997,0.626126553457926,76.89880089500723,EXIT
2020-08-19,11949.6109706282,14.1669998168945,0.633809478762653,68.64240656947243,NA
2020-08-20,11733.2789708621,14.4139995574951,0.633210471600038,63.70664952255161,NA
2020-08-21,11861.8365772797,14.5080003738403,0.632791839818663,65.30330451678107,NA
2020-08-24,11647.9281209344,14.8579998016357,0.623229461756374,60.53152370424365,NA
2020-08-25,11758.8281203689,14.6960000991821,0.639097744360902,62.07862133146359,NA
2020-08-26,11350.753473213,14.6059999465942,0.631301234335249,53.73229263655855,NA
2020-08-27,11465.0025640321,14.6520004272461,0.638977635782748,55.534777844869595,NA
2020-08-28,11300.3983638109,14.6890001296997,0.63627730294397,52.36927206892238,NA
2020-08-31,11701.0040086579,14.4440002441406,0.642479213907785,58.5602100294829,NA
2020-09-01,11672.3241049436,14.8819999694824,0.632075471698113,57.97919585376724,NA
2020-09-02,11895.2253453456,15,0.631182289213377,61.201171100753754,NA
2020-09-03,11418.2547569161,14.4280004501343,0.631241756171095,52.01112147403038,NA
2020-09-04,10197.4598227689,14.2189998626709,0.630054542034982,36.78561006763825,ENTRY
2020-09-08,10359.44521699,13.8819999694824,0.62281777861659,39.32373128084299,ENTRY
2020-09-09,10125.0149560697,14.1149997711182,0.621293419937871,37.007867726265005,ENTRY
2020-09-10,10230.1546993608,13.9720001220703,0.678029946322629,38.7500824576143,ENTRY
2020-09-11,10342.1593912057,14.1129999160767,0.71583309786192,40.63376984652538,NA
2020-09-14,10328.8660659874,14.2620000839233,0.700227100681302,40.47467037390719,NA
2020-09-15,10661.0962351445,15.5749998092651,0.663507109004739,46.14960233890034,NA
2020-09-16,10787.5802080762,17.4899997711182,0.667047836859158,48.17530958365568,NA
2020-09-17,10952.2499691071,16.3610000610352,0.68721962393815,50.77167528432843,NA
2020-09-18,10937.9963969609,15.9589996337891,0.670241286863271,50.53567000329001,NA
2020-09-23,10527.5878467394,14.8280000686646,0.674007974178849,44.169220133134885,NA
2020-09-24,10223.7841063927,14.6059999465942,0.664010624169987,40.138169458241194,NA
2020-09-25,10726.530083322,14.6129999160767,0.662941566436215,48.51234084205329,NA
2020-09-28,10765.3005216609,15.1459999084473,0.663507109004739,49.103650908842496,NA
2020-09-29,10672.028544259,14.9689998626709,0.662376987130961,47.684830189452036,NA
2020-09-30,10837.516586513,15.0559997558594,0.65353286607312,50.42200667592506,NA
2020-10-02,10627.9760639632,14.6459999084473,0.654897494305239,47.06422712280426,NA
2020-10-05,10670.7008113352,14.8210000991821,0.643330179754021,47.82713639506269,NA
2020-10-06,10784.9494030941,15.003999710083,0.653161681181371,49.90618102633976,NA
2020-10-07,10605.9577913062,15.3090000152588,0.651127677644616,46.76219550119308,NA
2020-10-08,10668.0110107969,16.3939990997314,0.651066238913002,47.985589111083,NA
2020-10-09,10888.6665468358,16.4729995727539,0.643208475217556,52.19262450576613,NA
2020-10-13,11543.1837607715,16.6079998016357,0.644244433917575,62.00851455010385,NA
2020-10-14,11426.1055442204,16.423999786377,0.647125999238675,59.6492351796203,NA
2020-10-15,11435.5724375797,16.5970001220703,0.64528373505409,59.78248277158128,NA
2020-10-16,11495.5849957339,16.4699993133545,0.645100085380894,60.669149224864654,NA
2020-10-19,11495.8999756899,16.4139995574951,0.635553025991273,60.67404982995715,NA
2020-10-20,11752.1468639198,16.9069995880127,0.634710117468738,64.54449088390876,NA
2020-10-21,11908.7089232465,18.1049995422363,0.640657869573532,66.70087751319187,NA
2020-10-22,12806.4357267274,18.3050003051758,0.61022120518688,75.79240566251987,EXIT
2020-10-23,12951.0440600381,18.4300003051758,0.620347394540943,76.88709874704055,EXIT
2020-10-26,13021.4108421241,17.5,0.610337592981118,77.4221343467774,EXIT
2020-10-27,13060.7922120841,17.5580005645752,0.603217158176944,77.73280592418246,EXIT
2020-10-28,13655.1854158831,16.2150001525879,0.603853158247867,81.80277800364625,EXIT
2020-10-29,13282.9993482924,16.1959991455078,0.582672652593371,72.82668327944617,EXIT
2020-10-30,13441.8784960316,16.7070007324219,0.573942988329826,74.1315931908266,EXIT
2020-11-02,13720.3614651463,16.6569995880127,0.572519083969466,76.28159934252268,EXIT
2020-11-04,13989.9763581804,17.2530002593994,0.584347159689625,78.17304189863628,EXIT
2020-11-05,14101.7160508137,18.1679992675781,0.578759525417189,78.92321318249247,EXIT
2020-11-06,15553.3317010814,18.5620002746582,0.580720092915215,85.76695796634318,EXIT
2020-11-09,15496.3161491474,18.5009994506836,0.568289448759235,84.60494354735953,EXIT
2020-11-10,15335.3421981789,18.6140003204346,0.578967350037965,81.25758395017517,EXIT
2020-11-12,15686.9059862132,18.6940002441406,0.646633701027006,82.85318161770253,EXIT
2020-11-13,16265.1492524834,19.2269992828369,0.592677564286397,85.10003259636207,EXIT
2020-11-16,15984.6737841566,20.3929996490479,0.593074421274153,79.64828041225107,EXIT
2020-11-17,16714.4038632219,20.8199996948242,0.595009596928983,82.74543234835143,EXIT
2020-11-18,17651.8204276817,21.2959995269775,0.597763208638643,85.74628419687168,EXIT
2020-11-19,17829.9349583451,21.7110004425049,0.587385652383245,86.23610065338325,EXIT
2020-11-20,17819.7574309684,22.2110004425049,0.587611983431269,86.05412864011545,EXIT
2020-11-24,18360.6933003859,24.7229995727539,0.583118248733391,87.55702151023755,EXIT
2020-11-25,19091.5241817287,27.0270004272461,0.593926621323882,89.24359512997944,EXIT
2020-11-30,18169.9542097828,34.2770004272461,0.584403142364438,75.37036258977679,EXIT
2020-12-01,19609.5214395756,32.4000015258789,0.593869731800766,80.47607230143059,EXIT
2020-12-02,18857.4173711182,32.1319999694824,0.583620359739763,72.07017036987293,EXIT
2020-12-03,19208.3981919946,33.1599998474121,0.597475185506408,73.46318742812777,EXIT
2020-12-04,19435.2048474091,32.7999992370605,0.595238095238095,74.35336298629166,EXIT
2020-12-07,19325.5541185911,33.6220016479492,0.586482069031824,73.07707559269161,EXIT
2020-12-08,19198.8064939353,28.9449996948242,0.595352410217016,71.54824336673491,EXIT
2020-12-09,18336.5145812978,28.621000289917,0.584963559647104,62.03906335643614,NA
2020-12-10,18564.9864556881,29.0330009460449,0.584851390220518,63.42607091199466,NA
2020-12-11,18262.0583846532,28.5919990539551,0.587216018482865,60.28111444643142,NA
2020-12-14,19151.1344234049,27.9529991149902,0.59581010955218106,65.66255852157876,NA
2020-12-15,19259.970471531,28.5790004730225,0.588292024303211,66.26511744315525,NA
2020-12-16,19432.3624568624,29.9120006561279,0.588859928564533,67.24557886012023,NA
2020-12-17,21317.6621367868,29.7800006866455,0.591486473383109,75.59817695585708,EXIT
2020-12-18,22805.6558059889,30.1200008392334,0.590227382680213,79.94506362662432,EXIT
2020-12-21,23518.3184205472,31.7600002288818,0.580046403712297,81.63266463693884,EXIT
2020-12-22,22840.9917071884,33.1500015258789,0.559737502412662,75.15929924967305,EXIT
2020-12-23,23794.7933026286,33.7179985046387,0.560278207109737,77.82589274819641,EXIT
2020-12-28,26423.2287919023,37,0.520030816640986,83.18332853063598,EXIT
