"Date","BTC_USD","market_cap","total_volume","MSTR","MTPLF_USD"
2019-01-09,3973.59125461579,69418693910.4547,3482430797.63278,13.1579999923706,1.66082303007935
2019-01-10,3982.22591276241,69609283899.2,3230523440.81305,13.2510004043579,1.56985871271586
2019-01-11,3623.84772910568,63326376681.3488,4144535969.9925,13.3859996795654,1.66143621930958
2019-01-15,3648.04828565649,63758350560.6325,3101461657.54705,13.4309997558594,1.56364974245769
2019-01-16,3567.80124319921,62348810149.4981,2953789408.22703,13.3839998245239,1.65380374862183
2019-01-17,3597.64732332959,62969304894.2794,2753646523.92882,13.4879999160767,1.74295936152647
2019-01-18,3620.98128114573,63320099663.3953,3049367561.09573,13.6319999694824,1.8216595318335
2019-01-22,3531.00418279993,61784404483.0462,2561594564.57385,13.7239999771118,1.6462410828608
2019-01-23,3571.26690809287,62482350133.9566,2718371971.90301,13.7480001449585,1.64473684210526
2019-01-24,3555.70000252262,62216525710.0401,2663764215.29832,13.8280000686646,1.73168064163325
2019-01-25,3565.64200461704,62397665388.1967,2514079887.67216,13.9399995803833,1.73357664233577
2019-01-28,3553.12168112978,62192208387.693,2882787006.77355,13.8509998321533,1.73992673992674
2019-01-29,3432.21566830125,60087154448.4043,3445780457.59972,13.8269996643066,1.64594001463058
2019-01-30,3413.3754832498,59768195291.0008,4865613085.11272,12.7370004653931,1.73405129141188
2019-01-31,3457.88264917599,60555372963.791,4973814467.1069,12.6890001296997,1.74568173465638
2019-02-01,3431.94363786446,60101226569.3737,4330022381.19644,12.8039999008179,1.82565038795071
2019-02-04,3454.02584382519,60524138032.4739,2375918195.08208,13.0050001144409,1.72790105492907
2019-02-05,3464.00350886109,60723961265.7836,4454914648.71507,13.2150001525879,1.81834712246568
2019-02-06,3469.89467707926,60825168548.915,3653777871.71932,12.8269996643066,1.82232346241458
2019-02-07,3405.83686125672,59682137962.3529,4211212356.01406,12.9139995574951,1.73199635369189
2019-02-08,3394.01465295872,59482397752.9923,3297274818.37092,13.0780000686646,1.73104956268222
2019-02-12,3631.44453972995,63670312531.2995,5446022475.78207,14.2110004425049,1.71945701357466
2019-02-13,3633.96504674612,63712841387.2764,5532706261.95228,14.0430002212524,1.71387335377954
2019-02-14,3610.0622730634,63267872020.6566,5635612273.28862,14.0059995651245,1.71666064329599
2019-02-15,3589.66182962632,62991824523.8991,11971659893.3452,14.1059999465942,1.71883481092817
2019-02-19,3886.52020047514,68147457622.5221,9588927258.74694,14.1909999847412,1.62631008312252
2019-02-21,3976.80890652899,69790459105.5014,6377580055.12539,14.3129997253418,1.53540462427746
2019-02-22,3934.81359389482,69059468752.5118,6838246918.22834,14.5410003662109,1.4453477868112
2019-02-25,3742.86894670039,66108588220.3957,11112465191.1377,14.6190004348755,1.62059962186009
2019-02-26,3824.6835042171,67154603799.9468,9049456993.51665,14.1800003051758,1.62513542795233
2019-02-27,3809.20977468202,66890485485.3713,2992667601.16476,14.1190004348755,1.44248106743599
2019-02-28,3813.37789188129,67155912259.189,7731184275.97685,14.1499996185303,1.34674088705333
2019-03-01,3815.60760752498,67016664287.2375,7627783000.60883,14.173999786377,1.34060237733488
2019-03-04,3806.95427379796,66885712070.3521,6749676086.6498,13.9309997558594,1.34312320916905
2019-03-05,3712.8124572978,65238057881.552,3608196680.95146,13.8660001754761,1.42882657617432
2019-03-06,3852.46166578549,67733767403.2078,9088065055.19389,13.6969995498657,1.43292136843991
2019-03-07,3860.51076238068,67888909504.1979,8477459044.14722,13.7349996566772,1.34408602150538
2019-03-08,3871.63724796599,68020879276.3161,6098011809.53918,13.8120002746582,1.260012600126
2019-03-11,3923.55978880643,68962957216.0179,8576340543.96669,14.3000001907349,1.25887959715853
2019-03-12,3860.35923002871,67983966610.1097,6459945402.48597,14.5190000534058,1.25695816124978
2019-03-13,3876.48085275465,68203157396.324,8326845840.66845,14.75,1.2586532410321
2019-03-14,3865.81778266339,67968370343.9121,7240802846.7493,14.8000001907349,1.34276251007072
2019-03-15,3876.69870803295,68177693410.0606,8610482287.34525,14.8330001831055,1.3444474321054
2019-03-18,3980.99010473202,70051219293.3238,6533306536.98978,14.7829999923706,1.25661969302576
2019-03-19,3986.70689404615,70152235369.2381,7639543944.60198,14.7399997711182,1.34674088705333
2019-03-20,4013.57696934548,70618508801.7723,7503839510.97451,14.753999710083,1.3463782425276
2019-03-22,3983.31778129736,70175421257.0859,9845582434.36662,14.3830003738403,1.27551020408163
2019-03-25,3993.39490045955,70330401859.6031,9883972400.78284,14.4090003967285,1.27168680170769
2019-03-26,3927.57729652143,69206266248.8844,10661215003.0179,14.5649995803833,1.26696832579186
2019-03-27,3938.65974315694,69368692535.334,19375985748.4686,14.3620004653931,1.26834571480341
2019-03-28,4036.16091792076,71134892682.4924,16215886403.3116,14.4799995422363,1.35697485073277
2019-03-29,4028.39130117962,70961529493.3493,15160882530.7644,14.4250001907349,1.26490784242862
2019-04-01,4103.52173854933,72310769858.1365,9729996888.25672,14.7340002059937,1.16811932788211
2019-04-02,4146.32192770664,73066822741.9935,12393581266.9335,14.6199998855591,1.25763564498742
2019-04-03,4862.23042776692,86200568432.5752,24241877355.4662,14.7930002212524,1.07642626480086
2019-04-04,4955.8318240183,87673795383.5264,27840300618.8515,14.4569997787476,1.07575078440161
2019-04-05,4899.02155378329,86482892583.413,23773239680.7782,14.6520004272461,1.16372750872796
2019-04-08,5176.97788362072,91102196906.1929,22875598540.2669,14.4420003890991,1.2469722795371
2019-04-09,5266.89477647303,92817357385.1691,21960916922.812,14.4130001068115,1.43140079222182
2019-04-10,5172.17526475971,91255525157.8774,15780870292.5537,14.7740001678467,1.27118644067797
2019-04-11,5308.90568316444,93646653914.3836,19407452726.8694,14.8520002365112,1.26480086114101
2019-04-12,5047.79316241402,89079171479.8638,19758274668.3445,15.0649995803833,1.1875
2019-04-15,5149.31449279813,90952758268.0811,12373544680.8946,14.9540004730225,1.1875
2019-04-16,5039.8810174044,89148028192.0952,13837248984.6368,15.1120004653931,1.1701652523448
2019-04-17,5213.59837696208,91835875597.9115,13646324289.8416,14.8109998703003,1.15178571428571
2019-04-18,5218.95715038453,92156851198.5878,14530488675.9543,14.6479997634888,1.13453635876362
2019-04-22,5311.16484029927,93759009855.0689,16383813161.8304,14.7340002059937,1.125603001608
2019-04-23,5380.93578957559,94990455842.8902,17199396916.7295,14.9160003662109,1.09958877167888
2019-04-24,5557.92572761084,98039931169.2539,19400647819.9403,14.9540004730225,1.10902423754584
2019-04-25,5452.10175339446,96218396013.2434,20538511242.2626,14.8000001907349,1.13809481136303
2019-04-26,5203.0885987307,91817406863.8963,19329534423.7933,14.9420003890991,1.16487455197133
2019-05-07,5715.7571359661,101101531131.039,16811224132.04,13.8870000839233,1.14192495921697
2019-05-08,5841.05377127375,103982497546.432,19408267639.1922,13.7969999313354,1.11696331274973
2019-05-09,5957.8567328584,105271848239.851,16672412472.1121,13.8129997253418,1.09539023277042
2019-05-10,6168.26899639826,109284325643.206,18401396126.0398,13.9259996414185,1.08616283315078
2019-05-13,6953.75138858638,122826926577.36,31545333636.538,13.5050001144409,1.06246565305001
2019-05-14,7805.98164948938,138089773338.272,32078035930.7725,13.6499996185303,1.2582056892779
2019-05-15,7990.05555353436,141341132028.998,35426123184.6437,13.6219997406006,1.13159335645191
2019-05-16,8192.22313895201,144615566025.012,30893707828.0364,13.8059997558594,1.05560105560106
2019-05-17,7875.91319952607,139525363820.16,35026947533.9309,13.6840000152588,1.05550500454959
2019-05-20,8168.73068978375,144597541605.246,30747684364.4558,13.6269998550415,1.10949436158603
2019-05-21,7976.85171289963,141109768386.168,28621475467.7696,13.7309999465942,1.41048824593128
2019-05-22,7958.36552607509,141016653223.217,25314342979.0473,13.6269998550415,1.22415669205658
2019-05-23,7665.79685383355,135913068220.79,24589881451.3953,13.3920001983643,1.15897061507574
2019-05-24,7861.81279246545,139495233992.329,25345060242.5916,13.4079999923706,1.27079904918632
2019-05-28,8816.03391493351,156351517828.839,33136840741.2636,13.5329999923706,1.31518860169879
2019-05-29,8726.9781104564,154706420284.546,27335990651.1503,13.375,1.29989015012816
2019-05-30,8650.67740596829,153190671229.786,28214892246.8248,13.3660001754761,1.26743867967539
2019-05-31,8310.89106305742,147528939419.422,33295240431.3568,13.2910003662109,1.24240750966317
2019-06-03,8743.70546913423,155008799790.325,25133975363.2613,13.0900001525879,1.1809207491466
2019-06-04,8173.63276179674,145118113641.654,24486741553.2743,13.3819999694824,1.17266851338874
2019-06-05,7683.63626141979,136045887609.963,25442100899.7476,13.4379997253418,1.26617375231054
2019-06-06,7812.44885473215,138590833268.102,24641673547.4773,13.4409999847412,1.24907475943745
2019-06-07,7821.12389709486,138816674700.54,24560046377.8253,13.71399974823,1.22977346278317
2019-06-10,7668.02962786018,136055336062.273,20152037017.9227,13.6549997329712,1.25276344878408
2019-06-11,8002.72998289405,141925422733.434,21741587787.8651,13.4139995574951,1.26244010320678
2019-06-12,7897.97547659836,140220553937.846,21017248550.2967,13.2679996490479,1.33739162516141
2019-06-13,8145.05909812096,144409895371.77,22181532883.4992,13.2049999237061,1.28181482847658
2019-06-14,8227.6257255909,145982200973.586,22919390183.8397,13.3649997711182,1.29103651789008
2019-06-17,8978.77258780693,159990740760.349,27305637341.2811,14.125,1.27118644067797
2019-06-18,9312.86829480871,165478791606.027,27464356714.4035,14.5590000152588,1.21782452255743
2019-06-19,9094.02174607922,161689176435.316,25029522786.9119,14.7670001983643,1.23661867847914
2019-06-20,9285.92867425147,164856060873.058,22298101529.4608,14.7889995574951,1.21837797619048
2019-06-21,9548.31456526146,169961289184.548,24707058599.12,14.6719999313354,1.21803812180381
2019-06-24,10846.1250996477,193006026351.064,29108428088.3638,14.1579999923706,1.20156482861401
2019-06-25,11045.5504198148,196224565118.845,27529761440.9896,14.0159997940063,1.17845117845118
2019-06-26,11808.4199040759,209906767119.216,33544426408.4594,13.9119997024536,1.14269788182832
2019-06-27,12996.1243427887,231104555834.965,56948964491.4655,14.1029996871948,1.16959064327485
2019-06-28,11178.6829981865,198805331511.723,49628524363.005,14.331000328064,1.15912462908012
2019-07-01,10888.0971816797,193705059813.928,34920211165.4048,14.0030002593994,1.19904076738609
2019-07-02,10639.0462922321,189075622551.363,37463414436.6303,14.0500001907349,1.19466567882941
2019-07-03,10822.7641783764,191741802293.98,39264695559.4057,14.1160001754761,1.20548961424332
2019-07-05,11229.6056191249,199869428146.841,32487314999.6642,14.0240001678467,1.20681713496085
2019-07-08,11436.4307469239,203441013269.873,25828700446.9478,12.5930004119873,1.2233259749816
2019-07-09,12260.2826978726,217909027168.133,30917398835.9889,12.3990001678467,1.19507262364405
2019-07-10,12544.1672617092,223082925042.628,35885342263.0427,12.2959995269775,1.26337144964958
2019-07-11,12166.3982888686,216918064309.909,42163626088.1624,12.2790002822876,1.22818358112476
2019-07-12,11385.0604905645,202244103401.214,37061858272.5272,12.3020000457764,1.24074074074074
2019-07-16,10911.3451583096,195225460386.136,37553147017.3278,12.4499998092651,1.19981541301338
2019-07-17,9538.82712424387,170100385848.084,34409824868.7393,12.2510004043579,1.20259019426457
2019-07-18,9657.30310131907,172236725014.411,33328381504.6166,12.2659997940063,1.16948208650455
2019-07-19,10636.1557283606,189588944050.242,34034952895.2317,12.1750001907349,1.15976990165151
2019-07-22,10607.4635607021,189302289398,22814710058.303,12.2250003814697,1.15837271800575
2019-07-23,10343.3181395984,184582963699.302,21903683695.2552,12.1579999923706,1.15676476031834
2019-07-24,9936.38076234703,177060329754.314,22986552398.1529,12.2729997634888,1.16580310880829
2019-07-25,9799.30631296794,175298806837.899,33861034798.8304,12.2189998626709,1.16043470252348
2019-07-26,9878.23193291115,176569486287.931,21622492404.3219,12.3319997787476,1.15926028153464
2019-07-29,9534.75542683323,170325673262.385,18649152592.7214,12.2180004119873,1.15744993569723
2019-07-30,9510.59355218165,169247002246.278,18424113909.5043,12.3190002441406,1.15958034235229
2019-07-31,9568.43745216432,170790961770.582,20138691741.0841,13.6730003356934,1.16043470252348
2019-08-01,10062.9962856633,179525433372.044,22957330875.7139,13.5480003356934,1.16364979682305
2019-08-02,10361.3120000807,185025579624.96,23668036460.1226,13.4300003051758,1.15341335333833
2019-08-05,10951.59383484,195575205441.649,23160251364.7593,13.2519998550415,1.14129409545369
2019-08-06,11818.5255310661,210831100251.75,30944497414.3719,13.4099998474121,1.13668388914984
2019-08-07,11510.16415473,204493918413.868,31588470767.8431,13.835000038147,1.12668055292558
2019-08-08,11970.657556452,213446022648.575,30083670251.8027,14.0270004272461,1.11278762731045
2019-08-09,12024.3315709982,214023992147.521,26678574728.1354,14.0699996948242,1.15859449192783
2019-08-13,11381.2413556786,203438784510.78,19933740545.5565,13.8730001449585,1.12570356472795
2019-08-14,10903.6549918801,194716791550.168,22886684527.8675,13.7950000762939,1.12487002552226
2019-08-15,10016.2173892753,178691691521.25,26620934497.8541,13.6389999389648,1.11194873727855
2019-08-16,10295.8771429096,183808182261.63,31003755661.5588,13.7329998016357,1.13785969531691
2019-08-19,10309.8724359286,184381498343.829,19708814223.2402,13.9750003814697,1.12676056338028
2019-08-20,10895.9718444292,194884121164.643,22097997941.5537,14.0509996414185,1.15655853314528
2019-08-21,10743.7893133021,192182485883.752,19460170323.0146,14.08899974823,1.14532482162974
2019-08-22,10124.0582141689,181094936743.768,22757336326.1925,14.1219997406006,1.12739571589628
2019-08-23,10127.7898576784,181311699889.672,20144228964.4731,13.8109998703003,1.15859449192783
2019-08-26,10090.061576031,180491202154.333,17899166778.0101,13.9619998931885,1.15094339622642
2019-08-27,10334.9118544713,184989701185.553,23392461462.6059,13.8719997406006,1.1531190926276
2019-08-28,10167.8893900203,181891056658.032,20937236587.0267,13.9460000991821,1.14301908180616
2019-08-29,9753.48704889705,174174790993.24,22948105441.5709,14.1389999389648,1.10798122065728
2019-08-30,9485.14142378076,169825879929.637,20461661030.3937,14.3290004730225,1.14769520225776
2019-09-03,10323.0226603781,184367332385.843,20258697359.1237,14.3599996566772,1.14280317340385
2019-09-04,10620.1651893569,190297653628.604,23588848898.3165,13.7170000076294,1.17613850207
2019-09-05,10573.5151790279,189378108188.93,21198071664.6622,14.1409997940063,1.14061331338818
2019-09-06,10570.2499407862,189354988380.255,18952591605.0508,13.9890003204346,1.14232209737828
2019-09-09,10404.333900446,186487925900.296,16804085431.1597,14.3690004348755,1.13869703192085
2019-09-10,10321.9316135258,185101736449.479,21012460993.6568,14.496000289917,1.12725917644867
2019-09-11,10121.1022972143,181228983504.871,17425806760.6617,14.753999710083,1.13246078158359
2019-09-12,10150.710023637,182006412816.342,19989784060.8021,14.8400001525879,1.12068167083449
2019-09-13,10401.3199193422,186490286819.086,17986804176.9415,14.5780000686646,1.11912689604144
2019-09-17,10268.4216968822,184216635305.296,17580630287.9539,14.9010000228882,1.11912689604144
2019-09-18,10203.0710468162,183148194810.272,17279102873.1521,14.8129997253418,1.11860959600629
2019-09-19,10158.8545173761,182304851001.815,18848349197.546,15.0450000762939,1.14814814814815
2019-09-20,10253.2323746803,183793185092.943,23532550737.7606,14.9049997329712,1.13015284854099
2019-09-24,9699.50493809596,174073117682.947,17797331461.8632,14.8879995346069,1.12746925083861
2019-09-25,8702.71352802624,158225996381.237,27762368999.1487,14.9569997787476,1.12265726479866
2019-09-26,8446.24411554853,151968918856.479,25000732108.2125,14.9370002746582,1.12380421658772
2019-09-27,8098.80982048931,145450672156.796,22627889543.8224,14.7030000686646,1.1105969458584
2019-09-30,8064.38098338527,144886125387.557,16673592219.8841,14.8369998931885,1.11923041346776
2019-10-01,8271.29085546535,148699326425.139,21681424234.6807,14.6339998245239,1.12349117920149
2019-10-02,8366.50390566357,150346803070.614,17832872037.1166,14.4899997711182,1.12862606100177
2019-10-03,8350.13216324294,150093691781.893,17676173879.1488,14.5419998168945,1.12401648557512
2019-10-04,8176.35467940658,146959035399.772,17383555314.2769,14.6590003967285,1.12243943503882
2019-10-07,7890.23434986466,141846566055.1,16860212059.0761,14.7349996566772,1.1208668036615
2019-10-08,8182.25159308419,147113201630.437,21702135918.5127,14.3959999084473,1.11152624696432
2019-10-09,8180.69113018462,147101302074.693,19349468269.4988,14.4370002746582,1.09838964907382
2019-10-10,8573.06008644874,154173400068.152,21622617282.7713,14.3520002365112,1.11203780928552
2019-10-11,8561.51932921772,153974523119.163,21307956536.7699,14.414999961853,1.0873571691854
2019-10-15,8347.35035008545,150188449071.36,17384052860.8071,14.4180002212524,1.08425985481944
2019-10-16,8175.86311210512,147132917995.711,17879549108.6342,14.3409996032715,1.07625793395272
2019-10-17,8010.30217979417,144153894666.311,18700096464.7866,14.3719997406006,1.07824163671551
2019-10-18,8079.93145947974,145395122717.346,17154383746.9438,14.3149995803833,1.07893766137956
2019-10-21,8208.36262175871,147845092519.854,18477598769.7905,14.4020004272461,1.09606705351386
2019-10-23,8045.29424680726,144778678025.77,19789278104.487,14.2600002288818,1.09536082474227
2019-10-24,7468.5325324369,134533554377.158,23372887462.7367,14.460000038147,1.07714969618855
2019-10-25,7433.91534567917,133881191476.353,18827850066.7239,14.5769996643066,1.09425287356322
2019-10-28,9502.02011443613,171191596562.46,38396780063.8031,14.6169996261597,1.09154283617685
2019-10-29,9239.89728377966,166074573773.052,36102429175.3557,14.664999961853,1.08425985481944
2019-10-30,9407.16335145943,169552821617.467,32395177164.6473,15.3409996032715,1.12049963262307
2019-10-31,9171.87447405419,165289440818.628,30846909824.0246,15.3249998092651,1.1749468035896
2019-11-01,9151.82459445977,165197797836.508,30452200168.0083,15.3690004348755,1.14644970414201
2019-11-05,9378.95391433092,169099256441.516,30915689705.6593,15.5,1.11793274076789
2019-11-06,9300.37396304708,167676477990.569,30247351915.7983,15.496000289917,1.13907771449568
2019-11-07,9340.0486515749,168462131862.396,28787468129.5814,15.5780000686646,1.11496984097971
2019-11-08,9221.0737849838,166326340114.013,27099310469.6538,15.6129999160767,1.12699285321605
2019-11-12,8729.91741849073,157759659438.003,24569575079.5969,15.8059997558594,1.15500962508021
2019-11-13,8806.75199895401,158722325407.938,25677565875.9683,15.6960000991821,1.12101442616925
2019-11-14,8770.78082523136,158380664653.97,22919706604.1916,15.6639995574951,1.08003323179175
2019-11-15,8652.02528827233,156230551241.272,24149531741.8782,15.6400003433228,1.07536764705882
2019-11-18,8508.49943405176,153491320212.842,22808991914.5634,15.5229997634888,1.05883436147684
2019-11-19,8202.83444610791,148089631526.636,25563738775.7369,15.7489995956421,1.04982042545354
2019-11-20,8138.83160535906,146797393103.31,24993518393.5512,15.4020004272461,1.05824974694028
2019-11-21,8095.86563801164,146173851045.956,23442272034.8659,14.9499998092651,1.05040081083571
2019-11-22,7632.49476549865,137741605692.473,26390689050.1007,15.1599998474121,1.05824974694028
2019-11-25,6935.73862740252,126056411448.449,25073885715.2156,15.2760000228882,1.06470858191831
2019-11-26,7118.26488339321,128442554040.631,34693320000.2678,15.2399997711182,1.05398221977821
2019-11-27,7157.68473105447,129550686418.963,25650766567.6193,15.2620000839233,1.05138050831962
2019-11-29,7438.62176930885,134540136588.586,22282583660.6264,15.0329999923706,1.04138120032886
2019-12-02,7405.80847875248,133806709251.171,22892863739.7377,15.0080003738403,1.0541754514621
2019-12-03,7308.98244442379,132186853223.484,19403364522.9967,14.9980001449585,1.05961485303603
2019-12-04,7286.08095151144,131920184619.247,17246866850.787,15.1599998474121,1.06549095251217
2019-12-05,7209.97141745478,130707605071.546,24794733347.3341,14.9860000610352,1.05805501886098
2019-12-06,7373.78249857765,133644089121.625,22344057773.817,15.1599998474121,1.06755015645132
2019-12-09,7508.31566913911,135886870643.253,17330633418.242,15.2299995422363,1.07744727875495
2019-12-10,7347.03695124536,133091781420.791,19646929698.9358,15.2700004577637,1.07605996505104
2019-12-11,7233.9504871714,130970047495.478,19546221321.5063,15.0469999313354,1.0674519186528
2019-12-12,7197.42682588083,130242932604.269,18016936696.2285,14.6850004196167,1.06266031513375
2019-12-13,7200.7070180298,130489545691.809,19829801017.9617,14.5349998474121,1.05234260614934
2019-12-16,7108.56302177805,128886696696.607,18896096612.0759,14.6529998779297,1.04888726742065
2019-12-17,6901.03691533609,124984942945.927,22208927988.5423,14.7349996566772,1.0500365230095
2019-12-18,6627.16251455314,119931733577.12,26481385708.6603,14.5819997787476,1.0494615805804
2019-12-19,7274.7685037925,131230049166.534,57308255783.65,14.5950002670288,1.04366932161494
2019-12-20,7152.55869163288,129498636860.963,23539013331.219,14.5200004577637,1.0415714938328
2019-12-23,7488.19617460147,135086328271.262,24325792143.8414,14.4329996109009,1.04214279184569
2019-12-24,7335.20761617701,132931613272.251,30235862118.6774,14.4399995803833,1.04223806911684
2019-12-26,7204.1848756886,130643567866.792,23546783550.7202,14.5050001144409,1.04860034649403
2019-12-27,7208.48930789215,130768750218.36,24771695136.0454,14.4759998321533,1.05051612313876
2019-12-30,7394.02928553099,133997529973.309,22035194451.0093,14.2019996643066,1.03812586127699
2020-01-06,7349.97224805063,133388991086.88,21929224570.561,14.4250001907349,1.03359173126615
2020-01-07,7734.67551578529,140557168287.444,28148518761.5116,14.3870000839233,1.05040081083571
2020-01-08,8147.41523763637,147798610895.501,34823187724.29,14.371000289917,1.03641199669816
2020-01-09,8045.78912459297,146089575425.28,39971512000.0682,14.3500003814697,1.04138120032886
2020-01-10,7832.79564384039,141913856953.479,29276053440.8847,14.2390003204346,1.03196347031963
2020-01-14,8110.64796450377,147446058196.459,27962176780.6282,14.4770002365112,1.04497955474784
2020-01-15,8801.87121313775,159481192213.821,55384169405.5193,14.6269998550415,1.03692923412771
2020-01-16,8820.85010599613,159960761751.849,48160401007.254,14.6719999313354,1.05301379811184
2020-01-17,8720.91950137424,158412991117.647,36462155571.2176,14.673999786377,1.06209150326797
2020-01-21,8631.25395433376,156848009983.549,29527689342.8855,14.5950002670288,1.06412005457026
2020-01-22,8724.81862293147,158564958350.98,27057681779.7467,14.5920000076294,1.08250704994087
2020-01-23,8665.4369140969,157502652064.022,25628542094.5013,14.5740003585815,1.0878508090319
2020-01-24,8415.95602733554,152984928858.576,30696020541.208,14.3159999847412,1.07035037965419
2020-01-27,8595.72829849312,156302144661.309,30241155463.2706,14.2530002593994,1.03717301514456
2020-01-28,8879.33554871455,161473602737.427,39661537339.9221,14.3999996185303,1.02592287258404
2020-01-29,9320.80585386847,169518428144.891,49812761504.1306,15.2600002288818,1.03527256069629
2020-01-30,9276.89382108649,168738228801.505,47273353143.7575,15.2700004577637,1.02988505747126
2020-01-31,9509.80513557522,172993102966.377,51037775414.9802,15.2030000686646,1.03225806451613
2020-02-03,9338.4166319394,169926610304.085,55025402183.6822,14.9479999542236,1.02219357215213
2020-02-04,9308.91270229121,169406963182.694,56824765307.8146,15.1809997558594,1.02367242482406
2020-02-05,9179.95928107711,167075369075.115,55377658455.6233,15.2840003967285,1.02970657918717
2020-02-06,9592.18387389791,174596806174.299,65675565620.9108,15.2239999771118,1.01920101920102
2020-02-07,9744.63657815939,177388314197.565,71141695218.0395,15.2659997940063,1.02905017757946
2020-02-10,10148.3797191318,184792100015.164,78110955304.5213,15.1450004577637,1.01120524733534
2020-02-12,10226.9257692153,186262984851.993,38930644711.9042,14.9840002059937,1.00909090909091
2020-02-13,10328.8975658364,188132988212.867,45456624047.8339,14.8070001602173,1.00173026136053
2020-02-14,10221.2603092016,186190344916.033,54151236617.5585,14.8839998245239,0.992985332968935
2020-02-18,9723.6050264225,176547652266.397,48517591137.468,14.7969999313354,0.919854280510018
2020-02-19,10133.8174170847,184918071499.101,54648014949.725,14.960000038147,0.890528020149321
2020-02-20,9618.40924825041,175312937106.921,50502739123.7538,14.9799995422363,0.876095118898623
2020-02-21,9608.16918128246,174871048291.166,53579139400.8085,14.9949998855591,0.859137282978343
2020-02-25,9670.9608064677,175872097740.407,41928789500.123,14.0050001144409,0.771114941485984
2020-02-26,9345.34270173485,170478976467.624,39441760776.3185,14.0120000839233,0.75208408843784
2020-02-27,8801.6571294725,160731785487.815,45140119229.636,13.6219997406006,0.699046754425783
2020-02-28,8781.17528220236,160149975301.42,43045469000.9768,13.5159997940063,0.610432852386237
2020-03-02,8567.80224867923,155934421965.273,34310775733.3222,13.6719999313354,0.694315867431957
2020-03-03,8905.87610426219,162521881368.876,59776629742.5713,13.4390001296997,0.671140939597315
2020-03-04,8756.71857674255,159816567727.143,68336042797.3885,13.6169996261597,0.689398174026458
2020-03-05,8758.64699319192,159869936941.097,38832067216.8779,13.6879997253418,0.68506006006006
2020-03-06,9038.87032323342,165070261612.788,38122635173.1504,13.6280002593994,0.65520843224765
2020-03-09,8041.36553807183,147076617271.689,39132209137.6972,12.9429998397827,0.575497463909481
2020-03-10,7921.33200691072,144664117909.408,45678665163.1102,12.9980001449585,0.539967216276155
2020-03-11,7906.73152851063,144410718987.889,40882213633.9465,12.414999961853,0.515218013548326
2020-03-12,7935.52204017054,144948460093.296,38689036552.8112,10.8529996871948,0.47317119333775
2020-03-13,5142.99045901832,93092131086.9703,50009548492.0749,11.1330003738403,0.457302846476902
2020-03-16,5397.93335743919,98632587514.0025,32985693209.7478,10.6660003662109,0.463839454751988
2020-03-17,5032.50135148772,91962797384.2825,44034438467.9668,10.9359998703003,0.446885764826366
2020-03-18,5389.41577503409,98079756006.7929,36007089253.8226,9.22000026702881,0.442600276625173
2020-03-19,5376.28074784544,98259998309.0532,37618067230.414,10.5380001068115,0.445130813953488
2020-03-23,5859.64743029939,107128564670.891,37255748385.3039,10.2469997406006,0.440014367816092
2020-03-24,6456.34748596342,118046727572.545,45578824447.6458,10.6890001296997,0.457645369705671
2020-03-25,6730.17378237119,123064256188.859,45846522059.3732,10.4130001068115,0.484609171677286
2020-03-26,6695.90061839772,122445336599.199,42082295491.0308,11.0539999008179,0.475102786660576
2020-03-27,6765.56207892991,123732739823.462,34840544710.1089,10.6309995651245,0.471523668639053
2020-03-30,5915.3371547919,108551603303.51,25923471292.1764,11.0240001678467,0.434943549879696
2020-03-31,6403.14123556522,117151628726.534,34907149977.5792,11.8100004196167,0.446387054775412
2020-04-01,6421.70541388854,117750205634.4,32287674952.1782,11.33899974823,0.439047174217655
2020-04-02,6640.79766631013,120921617010.348,35886963977.7153,11.4490003585815,0.426518312471025
2020-04-03,6807.89701789057,124719708453.635,47638672293.7378,11.2229995727539,0.423845941214411
2020-04-06,6788.04827260592,124272363451.94,31885662165.0149,11.6029996871948,0.421592887911282
2020-04-07,7297.6355582895,133484854333.45,45370138560.8249,11.7709999084473,0.532256584381022
2020-04-08,7196.78220244205,131782164465.853,43386074290.7147,12.3000001907349,0.653173873045078
2020-04-09,7342.29160114802,134518720640.023,38922547592.8621,12.5419998168945,0.608968444362428
2020-04-13,6913.1587874691,126655463658.312,34544392366.0494,12.2089996337891,0.529789013848871
2020-04-14,6857.53853751148,125651103790.212,38062368291.0816,12.6499996185303,0.560328726186029
2020-04-15,6860.17853570111,125713883015.646,33837365577.4498,12.2600002288818,0.549245950474772
2020-04-16,6629.43173803129,121499498109.808,29692916171.0118,12.4130001068115,0.556999628666914
2020-04-17,7059.92622475854,129402884477.959,45752002264.2743,12.6529998779297,0.548735119047619
2020-04-20,7127.51194968915,130680700686.31,29714765522.3253,12.6920003890991,0.547868882904634
2020-04-21,6856.45627835471,125724610427.9,35276609104.4571,12.2709999084473,0.520011143095923
2020-04-22,6842.0385976346,125473149029.115,30093303601.3907,12.5010004043579,0.510156757258139
2020-04-23,7109.99529118178,130398643209.393,30819547915.3444,12.5979995727539,0.510915002322341
2020-04-24,7382.79314411669,135414822709.731,41032858925.2359,12.5550003051758,0.521221146686523
2020-04-27,7683.86741508334,140977260141.332,33760863612.1251,12.9230003356934,0.522290617422123
2020-04-28,7774.28155444805,142649802462.829,35205525351.8953,12.8850002288818,0.524197322849387
