"Date","BTC_USD","MSTR","MTPLF_USD"
2023-03-16,24470.8820544503,24.1079998016357,0.240583414780844
2023-03-17,25161.2720175201,26.7660007476807,0.234830694644345
2023-03-20,28186.8426523601,26.3959999084473,0.235580211262254
2023-03-22,28264.2396105223,24.6860008239746,0.248737468907816
2023-03-23,27449.2548308074,26.3330001831055,0.251927628063211
2023-03-24,28459.7351135525,25.6669998168945,0.244947948560931
2023-03-27,28048.469978535,23.8959999084473,0.243364514411742
2023-03-28,27182.2995599505,24.826000213623,0.236695426433534
2023-03-29,27291.3500210497,28.4029998779297,0.233627251488432
2023-03-30,28394.9977801991,27.9230003356934,0.23359204280009
2023-03-31,28041.1230800883,29.2320003509521,0.233521657250471
2023-04-03,28236.5087389398,29.7390003204346,0.234227427276162
2023-04-04,27815.426531248,29.8980007171631,0.235562310030395
2023-04-05,28175.3303342154,29.0839996337891,0.244069864998856
2023-04-06,28197.2003412455,29.0100002288818,0.235437077542341
2023-04-10,28351.2369938501,31.2779998779297,0.239252336448598
2023-04-11,29657.9741368736,33.2350006103516,0.231983835964978
2023-04-12,30260.9361094086,32.2830009460449,0.232645403377111
2023-04-13,29904.1386947189,34.0719985961914,0.24174661932462
2023-04-14,30405.0273127811,33.375,0.231793031254673
2023-04-17,30304.8075147858,31.30299949646,0.23046613634674
2023-04-18,29467.4598292603,32.9850006103516,0.231153530683767
2023-04-19,30365.9041675414,31.4720001220703,0.229987387788412
2023-04-20,28833.2175012211,29.4710006713867,0.238627889634601
2023-04-21,28255.5782486648,29.1019992828369,0.230860887697349
2023-04-24,27606.5783476531,28.5330009460449,0.23807752399375
2023-04-25,27511.6356821613,29.0909996032715,0.231412361899074
2023-04-26,28351.218248373,29.9459991455078,0.231827699670954
2023-04-27,28352.1913205967,31.8640003204346,0.231274246493584
2023-04-28,29483.5217049919,32.8380012512207,0.213250974336348
2023-05-01,29362.0562136254,30.7469997406006,0.211139424827084
2023-05-02,28125.5011556368,32.8009986877441,0.219844643118863
2023-05-08,28611.4391976146,29.4669990539551,0.21508566342802
2023-05-09,27696.7607856256,30.3430004119873,0.214576396596374
2023-05-10,27607.391680919,31.5109996795654,0.208147487362474
2023-05-11,27639.7335659359,28.7369995117188,0.208240368882939
2023-05-12,27024.7657292998,27.1000003814697,0.19169800191698
2023-05-15,26911.8052732139,28.25,0.191078121555082
2023-05-16,27227.7934225588,27.3439998626709,0.175669740887132
2023-05-17,27022.7131739211,29.056999206543,0.189077158024871
2023-05-18,27389.9715114422,28.757999420166,0.180505415162455
2023-05-19,26842.9524947179,28.8279991149902,0.188857412653447
2023-05-22,26773.8302436648,29.4120006561279,0.173097728092319
2023-05-23,26869.6860217908,28.9330005645752,0.187400893758109
2023-05-24,27222.9377466039,28.443000793457,0.186862153226966
2023-05-25,26338.9489469987,28.0990009307861,0.185966669050855
2023-05-26,26475.6079025343,28.5100002288818,0.177897957731445
2023-05-30,27759.7466639207,29.9270000457764,0.164485446613745
2023-05-31,27713.9085475295,30.1630001068115,0.157390184575762
2023-06-01,27245.4744651797,29.9939994812012,0.1729854403921
2023-06-02,26824.1014995168,30.2129993438721,0.164567830566686
2023-06-05,27315.4475874877,27.6359996795654,0.171870524205099
2023-06-06,25792.6160902334,29.8819999694824,0.164673874131882
2023-06-07,27216.6155646977,29.0809993743896,0.164309187026718
2023-06-08,26346.2445451376,29.0930004119873,0.165670244183534
2023-06-09,26507.909892203,28.2329998016357,0.157875852170793
2023-06-12,25916.5798963798,27.7700004577637,0.164614944174062
2023-06-13,25910.3627429195,28.3819999694824,0.157142857142857
2023-06-14,25872.2064587951,28.2880001068115,0.157898514318524
2023-06-15,25107.7546958806,27.7919998168945,0.156594775428856
2023-06-16,25564.5996328871,29.3390007019043,0.15512621633056
2023-06-20,26779.3874615228,31.3400001525879,0.162590131485932
2023-06-21,28330.8914198075,33.1310005187988,0.161869237807024
2023-06-22,30101.7648194887,32.7229995727539,0.153964588144727
2023-06-23,29935.6321067496,32.9109992980957,0.153011545416609
2023-06-26,30454.7569744156,30.5739994049072,0.153256704980843
2023-06-27,30285.5050640707,32.4879989624023,0.152777777777778
2023-06-28,30693.546356068,32.5610008239746,0.152534146848783
2023-06-29,30083.4772452638,34.0260009765625,0.152017689331122
2023-06-30,30466.6104568935,34.242000579834,0.152280750328788
2023-07-03,30571.8870728714,37.7840003967285,0.152249134948097
2023-07-05,30775.6240223753,37.8110008239746,0.15218594355285
2023-07-06,30484.7937744235,37.6549987792969,0.15268235130821
2023-07-07,29990.0551512202,38.0740013122559,0.154700794599536
2023-07-10,30169.8706574792,40.7709999084473,0.148346990675332
2023-07-11,30394.2811463756,41.2299995422363,0.156572485944061
2023-07-12,30620.814246978,41.3489990234375,0.159178062368859
